index,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,date,year,VIN (1-10),County,City,State,Postal Code,EV_year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,no_vehicle,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
59,130391,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00,43.0,2005-01-01,2005,1N4BZ1CP0K,Snohomish,Everett,WA,98203.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,38.0,114815802,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041201.0
60,130392,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00,101.1,2005-01-01,2005,1N4BZ0CP0G,Skagit,Anacortes,WA,98221.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40.0,256113805,POINT (-122.61214 48.51748),,53057950100.0
61,130393,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00,65.6,2005-01-01,2005,1G1FW6S06H,Thurston,Olympia,WA,98501.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22.0,128505051,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010100.0
62,130394,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00,80.3,2005-01-01,2005,1N4AZ0CP1F,Snohomish,Edmonds,WA,98026.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,21.0,236227743,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042003.0
63,130395,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00,73.8,2005-01-01,2005,1N4BZ1CP4K,Skagit,Mount Vernon,WA,98273.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,40.0,478287687,POINT (-122.33891 48.41644),PUGET SOUND ENERGY INC,53057952303.0
64,130396,639,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00,65.0,2005-01-01,2005,5YJ3E1EA5K,Snohomish,Lynnwood,WA,98036.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,32.0,340805027,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051402.0
65,130397,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,101,Kingsbridge - Riverdale,2013,2013-01-01T00:00:00,17.6,2013-01-01,2013,WAUSPBFF2J,Whitman,Pullman,WA,99163.0,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,9.0,203284161,POINT (-117.18147 46.73015),AVISTA CORP,53075000202.0
66,130398,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,2013-01-01T00:00:00,2.2,2013-01-01,2013,1N4AZ0CP8F,Thurston,Olympia,WA,98513.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,20.0,120384197,POINT (-122.80277 46.99409),PUGET SOUND ENERGY INC,53067012610.0
67,130399,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,2013-01-01T00:00:00,24.5,2013-01-01,2013,1N4BZ1CP7K,King,Seattle,WA,98125.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,46.0,104848243,POINT (-122.3026 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700.0
68,130400,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2013,2013-01-01T00:00:00,4.4,2013-01-01,2013,1N4AZ1CP4K,Thurston,Yelm,WA,98597.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,2.0,308057795,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012412.0
69,130401,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,105,Crotona -Tremont,2013,2013-01-01T00:00:00,16.9,2013-01-01,2013,5YJYGDEE7L,Snohomish,Marysville,WA,98270.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,38.0,131612078,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052906.0
70,130402,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,106,High Bridge - Morrisania,2013,2013-01-01T00:00:00,19.7,2013-01-01,2013,7SAYGDEE7N,Yakima,Yakima,WA,98908.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14.0,216648813,POINT (-120.56916 46.58514),PACIFICORP,53077002801.0
71,130403,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,107,Hunts Point - Mott Haven,2013,2013-01-01T00:00:00,3.3,2013-01-01,2013,5YJYGDEE5L,Douglas,East Wenatchee,WA,98802.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,12.0,118141103,POINT (-120.29473 47.41515),PUD NO 1 OF DOUGLAS COUNTY,53017950800.0
72,130404,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,2013-01-01T00:00:00,0.4,2013-01-01,2013,5YJSA1E29L,Snohomish,Mukilteo,WA,98275.0,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,21.0,2009787,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001.0
73,130405,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,202,Downtown - Heights - Slope,2013,2013-01-01T00:00:00,0.8,2013-01-01,2013,1C4JJXR68M,Honolulu,Aiea,HI,96701.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,,224700451,POINT (-157.93084 21.38013),,15003007816.0
74,130406,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,203,Bedford Stuyvesant - Crown Heights,2013,2013-01-01T00:00:00,0.9,2013-01-01,2013,5YJ3E1EB2K,Snohomish,Snohomish,WA,98296.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,1.0,236332680,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052108.0
75,130407,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,204,East New York,2013,2013-01-01T00:00:00,0.1,2013-01-01,2013,1N4AZ0CP2D,Spokane,Spokane,WA,99203.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,3.0,7929568,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004001.0
76,130408,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,2013-01-01T00:00:00,0.1,2013-01-01,2013,5YJ3E1EB6J,Snohomish,Edmonds,WA,98026.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32.0,147715893,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050700.0
77,130409,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,206,Borough Park,2013,2013-01-01T00:00:00,1.5,2013-01-01,2013,1N4BZ0CP2G,Snohomish,Lynnwood,WA,98036.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32.0,210941265,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051930.0
78,130410,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,207,East Flatbush - Flatbush,2013,2013-01-01T00:00:00,2.3,2013-01-01,2013,WA1G2AFY5M,Whitman,Pullman,WA,99163.0,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,9.0,148990481,POINT (-117.18147 46.73015),AVISTA CORP,53075000201.0
79,130411,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,208,Canarsie - Flatlands,2013,2013-01-01T00:00:00,0.0,2013-01-01,2013,YV4BR0CM9N,Yakima,Yakima,WA,98908.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,14.0,196640419,POINT (-120.56916 46.58514),PACIFICORP,53077000401.0
80,130412,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,209,Bensonhurst - Bay Ridge,2013,2013-01-01T00:00:00,1.7,2013-01-01,2013,KNDJX3AE9G,Island,Clinton,WA,98236.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,10.0,205305222,POINT (-122.35803 47.9796),PUGET SOUND ENERGY INC,53029971800.0
81,130413,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2013,2013-01-01T00:00:00,0.9,2013-01-01,2013,JTDKARFP3H,Thurston,Olympia,WA,98502.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,22.0,223428033,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067010600.0
82,130414,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,211,Williamsburg - Bushwick,2013,2013-01-01T00:00:00,0.3,2013-01-01,2013,5YJXCDE24H,Spokane,Cheney,WA,99004.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,6.0,177881728,POINT (-117.57445 47.48928),CITY OF CHENEY - (WA),53063014100.0
83,130415,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,2013-01-01T00:00:00,51.0,2013-01-01,2013,5YJ3E1EB4K,Skagit,Anacortes,WA,98221.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,40.0,478266246,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940403.0
84,130416,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,2013-01-01T00:00:00,15.7,2013-01-01,2013,5YJSA1E26J,Chelan,Chelan,WA,98816.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,12.0,204821515,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,53007960301.0
85,130417,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,303,East Harlem,2013,2013-01-01T00:00:00,11.6,2013-01-01,2013,JN1AZ0CP6B,Walla Walla,Walla Walla,WA,99362.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,16.0,208059442,POINT (-118.34261 46.07068),PACIFICORP,53071920702.0
86,130418,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,304,Upper West Side,2013,2013-01-01T00:00:00,99.7,2013-01-01,2013,3C3CFFGE5G,Snohomish,Edmonds,WA,98026.0,2016,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,21.0,131558822,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050403.0
87,130419,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,305,Upper East Side,2013,2013-01-01T00:00:00,95.0,2013-01-01,2013,KNDPYDAH0P,Yakima,Selah,WA,98942.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,15.0,211264511,POINT (-120.53113 46.65404),PACIFICORP,53077003200.0
88,130420,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,2013-01-01T00:00:00,67.4,2013-01-01,2013,1G1RF6E46E,Kitsap,Silverdale,WA,98383.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,23.0,106274339,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091302.0
89,130421,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2013,2013-01-01T00:00:00,78.8,2013-01-01,2013,5YJ3E1EB4L,Stevens,Hunters,WA,99137.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,7.0,102434741,POINT (-118.20299 48.11777),AVISTA CORP,53065950900.0
90,130422,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,308,Greenwich Village - SoHo,2013,2013-01-01T00:00:00,32.9,2013-01-01,2013,2C4RC1N75K,Rock Island,Rock Island,IL,61201.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,,192480543,POINT (-90.57607 41.51196),,17161023200.0
91,130423,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2013,2013-01-01T00:00:00,24.9,2013-01-01,2013,5YJ3E1EA7L,Snohomish,Bothell,WA,98012.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,1.0,2678581,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051921.0
92,130424,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2013,2013-01-01T00:00:00,13.7,2013-01-01,2013,3FA6P0SU5H,Yakima,Yakima,WA,98902.0,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14.0,186604771,POINT (-120.52301 46.60138),PACIFICORP,53077001202.0
93,130425,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,401,Long Island City - Astoria,2013,2013-01-01T00:00:00,6.7,2013-01-01,2013,1G1RB6S51H,Howard,Dayton,MD,21036.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,,158341802,POINT (-76.99179 39.2416),,24027605104.0
94,130426,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,402,West Queens,2013,2013-01-01T00:00:00,2.3,2013-01-01,2013,5YJXCDE46K,Kitsap,Poulsbo,WA,98370.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,23.0,142025740,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090502.0
95,130427,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,2013-01-01T00:00:00,5.1,2013-01-01,2013,KNDCE3LGXL,Kitsap,Poulsbo,WA,98370.0,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,23.0,179170078,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201.0
96,130428,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,2013-01-01T00:00:00,1.6,2013-01-01,2013,1G1FW6S07H,Thurston,Olympia,WA,98506.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22.0,348873535,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067010200.0
97,130429,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,2013-01-01T00:00:00,2.7,2013-01-01,2013,5YJSA1E2XL,Island,Langley,WA,98260.0,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,10.0,109424892,POINT (-122.40618 48.0399),,53029971900.0
98,130430,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,2013-01-01T00:00:00,4.3,2013-01-01,2013,1C4JJXP65P,Yakima,Yakima,WA,98903.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14.0,229810024,POINT (-120.47794 46.55282),PACIFICORP,53077002801.0
99,130431,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,407,Southwest Queens,2013,2013-01-01T00:00:00,0.8,2013-01-01,2013,5YJ3E1EB9K,Skagit,Anacortes,WA,98221.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,40.0,131577526,POINT (-122.61214 48.51748),,53057950100.0
100,130432,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,408,Jamaica,2013,2013-01-01T00:00:00,0.5,2013-01-01,2013,5UXKT0C38H,Yakima,Union Gap,WA,98903.0,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,15.0,167409378,POINT (-120.47794 46.55282),PACIFICORP,53077001300.0
101,130433,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,409,Southeast Queens,2013,2013-01-01T00:00:00,0.3,2013-01-01,2013,5YJ3E1EB8K,Clark,North Las Vegas,NV,89084.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,,477326650,POINT (-115.20278 36.29143),,32003003619.0
102,130434,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,410,Rockaways,2013,2013-01-01T00:00:00,0.0,2013-01-01,2013,1C4JJXR6XM,Yakima,Yakima,WA,98903.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14.0,169308632,POINT (-120.47794 46.55282),PACIFICORP,53077002803.0
103,130435,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,2013-01-01T00:00:00,0.0,2013-01-01,2013,5YJ3E1EB1J,Whitman,Palouse,WA,99161.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,9.0,9565657,POINT (-117.0768 46.9101),AVISTA CORP,53075000700.0
104,130436,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,2013-01-01T00:00:00,0.4,2013-01-01,2013,KNDCD3LD5K,Yakima,Yakima,WA,98901.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,15.0,477203443,POINT (-120.50721 46.60448),PACIFICORP,53077001602.0
105,130437,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,2013-01-01T00:00:00,0.0,2013-01-01,2013,1FADP5CU5E,Whitman,Pullman,WA,99163.0,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9.0,306999605,POINT (-117.18147 46.73015),AVISTA CORP,53075000202.0
106,130438,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2013,2013-01-01T00:00:00,0.0,2013-01-01,2013,JN1AZ0CP1B,Stevens,Colville,WA,99114.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,7.0,224165630,POINT (-117.90454 48.54657),AVISTA CORP,53065950200.0
107,130439,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Citywide,1,New York City,2013,2013-01-01T00:00:00,6.1,2013-01-01,2013,1N4AZ1CP0J,Chelan,Wenatchee,WA,98801.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,12.0,317594672,POINT (-120.30522 47.41494),PUD NO 1 OF CHELAN COUNTY,53007961304.0
108,130440,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,1,Bronx,2013,2013-01-01T00:00:00,10.3,2013-01-01,2013,5YJ3E1EB8L,Thurston,Olympia,WA,98512.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,35.0,110694300,POINT (-122.92057 47.0031),PUGET SOUND ENERGY INC,53067012730.0
109,130441,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,2,Brooklyn,2013,2013-01-01T00:00:00,0.8,2013-01-01,2013,1N4BZ1CP8L,King,Renton,WA,98056.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,11.0,116858465,POINT (-122.18463 47.49929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201.0
110,130442,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,3,Manhattan,2013,2013-01-01T00:00:00,50.6,2013-01-01,2013,1C4JJXP61N,Kitsap,Port Orchard,WA,98366.0,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,26.0,218628364,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092200.0
111,130443,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,4,Queens,2013,2013-01-01T00:00:00,2.2,2013-01-01,2013,1N4AZ1CP3L,Kitsap,Port Orchard,WA,98367.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,26.0,135087690,POINT (-122.65745 47.4916),PUGET SOUND ENERGY INC,53035092902.0
112,130444,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,5,Staten Island,2013,2013-01-01T00:00:00,0.1,2013-01-01,2013,1N4AZ0CP7D,Kitsap,Bainbridge Island,WA,98110.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,23.0,223809904,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035090901.0
113,130445,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,101,Kingsbridge - Riverdale,2013,2013-01-01T00:00:00,2.0,2013-01-01,2013,KNDJX3AE2J,Thurston,Olympia,WA,98502.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,35.0,244526894,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067011902.0
114,130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,2013-01-01T00:00:00,0.3,2013-01-01,2013,1N4AZ0CP2E,King,Seattle,WA,98105.0,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,101746221,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004102.0
115,130447,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,2013-01-01T00:00:00,3.0,2013-01-01,2013,5YJ3E1EB4J,Thurston,Olympia,WA,98501.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,35.0,183206110,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067011722.0
116,130448,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2013,2013-01-01T00:00:00,0.5,2013-01-01,2013,1G1FZ6S05L,Kitsap,Suquamish,WA,98392.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,23.0,161332125,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100.0
117,130449,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,105,Crotona -Tremont,2013,2013-01-01T00:00:00,2.0,2013-01-01,2013,1G1RD6E49B,Thurston,Olympia,WA,98516.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,22.0,102308776,POINT (-122.75379 47.06316),PUGET SOUND ENERGY INC,53067012221.0
118,130450,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,106,High Bridge - Morrisania,2013,2013-01-01T00:00:00,2.4,2013-01-01,2013,1FADP5CU3F,Snohomish,Everett,WA,98208.0,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,44.0,189999001,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041701.0
119,130451,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,107,Hunts Point - Mott Haven,2013,2013-01-01T00:00:00,0.4,2013-01-01,2013,1N4AZ0CP9D,Kitsap,Bainbridge Island,WA,98110.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,23.0,277336167,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035091001.0
120,130452,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,2013-01-01T00:00:00,0.1,2013-01-01,2013,5YJ3E1EA6L,King,Seattle,WA,98126.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,34.0,3495838,POINT (-122.36894 47.54704),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011500.0
